<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.04.12	4418.58	4473.58	4382.58	4401.33	46993	0	38
2022.04.13	4403.03	4455.48	4390.03	4445.48	38613	0	38
2022.04.14	4444.36	4461.73	4390.88	4394.63	35932	0	38
2022.04.18	4384.93	4412.43	4361.93	4405.68	32369	0	38
2022.04.19	4406.93	4474.08	4378.78	4447.83	37660	0	38
2022.04.20	4446.58	4491.33	4440.33	4476.33	41886	0	38
2022.04.21	4476.66	4515.88	4386.63	4392.13	43585	0	38
2022.04.22	4389.63	4399.33	4254.08	4260.08	52157	0	38
2022.04.25	4258.03	4302.78	4201.78	4300.53	75748	0	38
2022.04.26	4295.28	4310.03	4144.53	4146.03	54628	0	38
2022.04.27	4161.63	4242.83	4161.13	4219.58	78844	0	38
2022.04.28	4220.53	4309.78	4189.03	4265.16	58686	0	38
2022.04.29	4252.83	4285.83	4125.08	4142.08	61439	0	38
2022.05.02	4152.91	4171.53	4062.53	4155.78	78758	0	38
2022.05.03	4150.53	4201.78	4135.28	4177.03	54600	0	38
2022.05.04	4177.78	4309.28	4149.28	4291.78	51553	0	38
2022.05.05	4296.03	4306.53	4105.28	4158.53	69376	0	38
2022.05.06	4148.96	4158.33	4068.08	4118.83	89222	0	38
2022.05.09	4094.46	4104.58	3976.58	3995.96	83640	0	38
2022.05.10	4000.83	4071.58	3959.58	3996.96	86638	0	38
2022.05.11	3996.48	4056.48	3929.98	3950.98	81075	0	38
2022.05.12	3944.33	3966.08	3859.83	3916.33	97162	0	38
2022.05.13	3921.93	4040.18	3920.18	4020.68	59720	0	38
2022.05.16	4037.43	4047.93	3983.93	4004.43	69796	0	13
2022.05.17	4007.98	4095.48	4005.73	4094.73	53393	0	38
2022.05.18	4096.08	4098.08	3908.83	3916.58	52033	0	38
2022.05.19	3917.43	3946.73	3859.06	3903.36	82902	0	38
2022.05.20	3906.23	3952.48	3810.73	3906.48	65781	0	38
2022.05.23	3925.43	3985.13	3909.43	3979.88	67784	0	38
2022.05.24	3937.01	3957.23	3875.11	3950.98	66900	0	38
2022.05.25	3955.48	4000.83	3917.33	3969.23	65975	0	38
2022.05.26	3977.13	4076.23	3963.63	4053.73	48849	0	38
2022.05.27	4052.88	4170.18	4043.83	4168.23	40757	0	38
2022.05.30	4161.93	4204.93	4160.56	4180.08	22843	0	38
2022.05.31	4177.13	4182.98	4105.68	4135.68	66687	0	38
2022.06.01	4139.63	4167.38	4074.38	4119.13	52101	0	38
2022.06.02	4100.03	4180.23	4074.58	4179.73	52068	0	38
2022.06.03	4181.46	4190.08	4097.98	4112.98	49853	0	38
2022.06.06	4116.88	4169.78	4105.88	4122.03	46736	0	38
2022.06.07	4123.28	4165.18	4077.18	4152.18	44182	0	38
2022.06.08	4154.71	4160.68	4106.43	4116.68	44513	0	38
2022.06.09	4114.88	4144.63	4015.88	4022.38	48389	0	38
2022.06.10	4024.63	4030.26	3896.63	3909.43	54842	0	13
2022.06.13	3874.88	3877.38	3735.78	3758.16	72758	0	38
2022.06.14	3762.93	3807.18	3708.43	3741.18	68243	0	38
2022.06.15	3746.43	3841.83	3723.33	3796.83	70370	0	38
2022.06.16	3800.33	3831.83	3640.83	3676.58	74752	0	38
2022.06.17	3683.58	3711.83	3638.08	3681.46	75571	0	38
2022.06.20	3692.38	3723.93	3661.13	3716.31	38721	0	38
2022.06.21	3712.33	3782.83	3709.83	3769.93	41131	0	38
2022.06.22	3761.78	3804.93	3692.78	3760.18	54781	0	38
2022.06.23	3760.83	3805.35	3734.83	3785.15	62456	0	34
2022.06.24	3787.40	3918.60	3781.40	3907.35	39562	0	34
2022.06.27	3914.05	3947.30	3891.80	3896.55	48077	0	34
2022.06.28	3906.38	3949.75	3821.50	3825.25	51778	0	34
2022.06.29	3827.90	3839.65	3800.65	3823.28	56135	0	34
2022.06.30	3821.15	3822.90	3740.75	3785.20	60743	0	34
2022.07.01	3779.20	3832.95	3744.45	3825.95	64935	0	34
2022.07.04	3822.90	3825.65	3793.65	3813.30	28222	0	34
2022.07.05	3820.10	3855.85	3743.23	3833.10	62541	0	34
2022.07.06	3836.60	3874.10	3808.10	3851.10	63608	0	10
2022.07.07	3852.85	3907.65	3831.60	3904.65	39532	0	34
2022.07.08	3898.08	3920.45	3866.95	3904.10	49513	0	34
2022.07.11	3895.00	3899.00	3849.00	3861.00	44509	0	34
2022.07.12	3857.60	3875.60	3804.10	3821.35	48412	0	34
2022.07.13	3822.30	3868.00	3751.55	3795.30	59191	0	34
2022.07.14	3793.50	3804.75	3721.85	3795.35	59486	0	34
2022.07.15	3796.45	3865.45	3778.95	3863.95	46079	0	29
2022.07.18	3870.60	3907.70	3819.10	3835.35	37588	0	34
2022.07.19	3834.60	3946.20	3832.63	3943.70	35660	0	34
2022.07.20	3942.05	3975.70	3921.35	3952.65	44068	0	34
2022.07.21	3953.20	4002.25	3928.10	3987.50	51002	0	30
2022.07.22	3982.50	4014.05	3939.45	3947.45	41495	0	34
2022.07.25	3956.20	3987.25	3944.75	3962.50	42582	0	34
2022.07.26	3955.65	3963.65	3912.40	3935.40	36025	0	30
2022.07.27	3945.10	4042.25	3943.35	4020.20	38149	0	34
2022.07.28	4019.75	4109.90	3994.15	4106.95	40356	0	34
2022.07.29	4094.95	4141.25	4078.65	4131.00	36418	0	34
2022.08.01	4124.38	4146.25	4096.25	4121.00	38237	0	34
2022.08.02	4117.20	4141.95	4079.95	4094.20	45112	0	34
2022.08.03	4097.55	4169.05	4083.80	4152.55	36971	0	30
2022.08.04	4149.45	4172.45	4135.70	4152.50	37660	0	30
2022.08.05	4151.45	4165.45	4102.95	4140.33	37575	0	0
2022.08.08	4138.65	4186.70	4128.50	4145.10	36100	0	0
2022.08.09	4146.40	4153.90	4112.00	4127.10	31532	0	10
2022.08.10	4126.50	4211.30	4111.90	4210.10	29722	0	10
2022.08.11	4206.30	4258.40	4200.90	4215.80	29065	0	10
2022.08.12	4213.20	4280.20	4205.80	4278.80	24167	0	10
2022.08.15	4273.40	4300.91	4246.50	4293.10	21201	0	28
2022.08.16	4291.20	4325.41	4277.21	4305.90	23613	0	28
2022.08.17	4303.80	4311.60	4252.71	4278.10	32327	0	28
2022.08.18	4272.10	4292.71	4255.00	4285.40	29220	0	28
2022.08.19	4282.80	4285.10	4218.41	4226.40	26311	0	28
2022.08.22	4214.10	4218.70	4129.86	4144.90	30385	0	28
2022.08.23	4142.70	4160.10	4115.70	4125.80	34024	0	28
2022.08.24	4127.50	4157.11	4108.30	4147.30	30807	0	28
2022.08.25	4147.70	4201.50	4141.00	4194.20	27534	0	28
2022.08.26	4194.90	4215.40	4047.70	4048.80	35921	0	28
2022.08.29	4024.30	4063.36	4006.80	4034.40	43218	0	28
2022.08.30	4036.60	4071.40	3964.20	3986.10	42363	0	28
2022.08.31	3984.50	4017.10	3952.30	3959.30	48550	0	28
2022.09.01	3958.40	3970.30	3902.80	3966.70	48908	0	28
2022.09.02	3971.20	4018.90	3905.90	3932.50	47703	0	28
2022.09.05	3926.90	3942.00	3915.00	3936.90	27151	0	28
2022.09.06	3934.00	3962.00	3886.60	3907.90	49299	0	30
2022.09.07	3909.00	3981.70	3883.40	3978.90	43339	0	28
2022.09.08	3982.40	4011.70	3941.30	4010.40	45920	0	28
2022.09.09	4008.70	4076.81	4005.60	4065.30	29554	0	28
2022.09.12	4085.70	4119.46	4062.50	4117.90	37516	0	28
2022.09.13	4118.10	4147.18	3920.80	3938.00	50556	0	28
2022.09.14	3933.80	3962.20	3911.30	3957.20	51336	0	28
2022.09.15	3952.50	3959.10	3901.70	3904.90	38910	0	28
2022.09.16	3873.20	3882.00	3836.00	3877.10	45260	0	28
2022.09.19	3877.70	3910.20	3829.30	3906.20	43565	0	28
2022.09.20	3905.50	3918.40	3826.86	3846.10	35909	0	28
2022.09.21	3859.30	3907.00	3775.70	3781.50	48217	0	28
2022.09.22	3782.10	3816.60	3748.70	3759.90	58699	0	28
2022.09.23	3760.40	3768.10	3645.70	3698.50	51854	0	28
2022.09.26	3675.90	3716.30	3644.40	3655.10	69801	0	30
2022.09.27	3653.30	3717.60	3621.70	3650.00	58244	0	30
2022.09.28	3654.20	3736.50	3600.70	3716.00	71452	0	28
2022.09.29	3718.90	3721.40	3609.30	3644.80	65290	0	28
2022.09.30	3647.30	3680.30	3582.80	3591.90	70102	0	28
2022.10.03	3579.30	3699.21	3559.50	3682.70	62005	0	28
2022.10.04	3685.00	3795.70	3673.40	3789.20	51872	0	28
2022.10.05	3785.40	3798.10	3722.10	3795.10	44549	0	28
2022.10.06	3779.60	3805.50	3737.40	3738.70	57428	0	28
2022.10.07	3736.80	3751.00	3620.70	3638.00	52330	0	28
2022.10.10	3621.20	3655.40	3588.36	3616.00	69802	0	28
2022.10.11	3614.70	3641.20	3567.50	3594.50	92951	0	28
2022.10.12	3593.70	3623.20	3573.80	3581.60	94263	0	28
2022.10.13	3585.10	3685.60	3489.90	3668.80	89298	0	30
2022.10.14	3670.30	3721.10	3580.50	3586.80	100200	0	30
2022.10.17	3593.80	3691.40	3592.30	3689.80	68741	0	28
2022.10.18	3696.40	3765.10	3685.00	3748.80	78734	0	28
2022.10.19	3744.40	3762.40	3666.00	3699.80	80272	0	28
2022.10.20	3694.90	3737.00	3655.80	3665.90	85333	0	28
2022.10.21	3663.70	3760.80	3631.40	3759.80	83645	0	28
2022.10.24	3792.60	3810.86	3725.60	3794.10	97349	0	28
2022.10.25	3793.20	3863.06	3779.00	3841.20	62614	0	28
2022.10.26	3823.40	3886.16	3813.60	3841.70	71215	0	28
2022.10.27	3832.70	3860.10	3748.10	3783.20	84309	0	28
2022.10.28	3786.30	3913.40	3766.70	3912.20	69928	0	28
2022.10.31	3895.00	3901.00	3861.60	3875.50	55013	0	28
2022.11.01	3872.00	3917.20	3842.60	3851.50	57450	0	28
2022.11.02	3854.10	3895.90	3750.50	3760.80	63909	0	28
2022.11.03	3752.70	3772.60	3695.10	3721.00	65481	0	28
2022.11.04	3713.90	3797.40	3703.90	3764.50	79774	0	30
2022.11.07	3744.50	3813.76	3740.80	3802.70	60541	0	28
2022.11.08	3804.20	3859.81	3785.40	3827.50	47131	0	28
2022.11.09	3825.50	3840.70	3743.20	3750.80	68357	0	28
2022.11.10	3750.80	3963.90	3745.30	3963.10	66145	0	28
2022.11.11	3960.10	4001.90	3943.70	3991.90	64885	0	28
2022.11.14	3981.00	4008.71	3955.90	3964.40	54116	0	28
2022.11.15	3966.70	4041.90	3951.30	3983.70	74213	0	28
2022.11.16	3976.60	4007.00	3953.46	3965.40	65645	0	28
2022.11.17	3967.40	3981.10	3903.40	3951.90	54657	0	28
2022.11.18	3952.20	3985.80	3934.96	3963.10	52274	0	28
2022.11.21	3968.60	3969.40	3932.10	3951.40	45011	0	28
2022.11.22	3953.20	4005.36	3937.10	4002.30	36299	0	28
2022.11.23	4002.70	4033.71	3994.90	4032.90	35388	0	28
2022.11.24	4034.20	4043.60	4031.70	4037.81	14226	0	28
2022.11.25	4038.10	4040.00	4019.20	4027.51	19308	0	28
2022.11.28	4013.50	4017.90	3955.61	3968.40	34877	0	28
2022.11.29	3965.40	3984.80	3936.80	3958.20	40220	0	28
2022.11.30	3956.60	4087.80	3937.81	4086.10	51537	0	28
2022.12.01	4087.00	4102.00	4049.50	4074.60	51596	0	28
2022.12.02	4073.10	4080.91	4002.30	4061.40	46891	0	28
2022.12.05	4065.90	4069.60	3984.11	4002.60	41025	0	28
2022.12.06	4002.60	4010.70	3918.31	3941.50	44137	0	28
2022.12.07	3943.20	3957.80	3910.90	3931.90	50471	0	28
2022.12.08	3932.50	3973.91	3912.30	3962.10	42277	0	28
2022.12.09	3965.10	3987.40	3928.40	3931.20	40486	0	28
2022.12.12	3931.20	3990.11	3923.30	3983.90	40307	0	28
2022.12.13	3986.80	4134.18	3982.60	4020.40	87499	0	28
2022.12.14	4021.70	4054.11	3961.90	4004.10	66656	0	28
2022.12.15	3998.80	4007.80	3878.11	3892.90	59688	0	28
2022.12.16	3894.80	3903.80	3825.71	3841.50	61101	0	28
2022.12.19	3849.90	3871.40	3798.81	3811.70	43339	0	28
2022.12.20	3816.60	3838.91	3775.70	3824.40	64679	0	28
2022.12.21	3830.40	3890.61	3828.50	3885.10	42101	0	28
2022.12.22	3885.30	3892.10	3763.81	3820.00	47489	0	28
2022.12.23	3821.60	3847.11	3795.90	3843.10	58039	0	28
2022.12.27	3858.80	3874.90	3811.80	3831.10	39170	0	28
2022.12.28	3831.70	3849.10	3779.80	3784.80	44638	0	28
2022.12.29	3787.10	3858.71	3781.50	3845.70	34389	0	28
2022.12.30	3844.60	3846.00	3798.01	3843.10	40222	0	28
2023.01.03	3861.30	3884.00	3793.00	3821.80	66057	0	28
2023.01.04	3819.80	3873.61	3814.60	3846.10	56928	0	28
2023.01.05	3847.80	3862.70	3801.10	3811.70	53814	0	28
2023.01.06	3812.80	3907.61	3796.70	3891.40	51693	0	28
2023.01.09	3901.00	3950.91	3887.70	3890.60	43111	0	28
2023.01.10	3891.00	3921.80	3869.70	3919.70	49702	0	28
2023.01.11	3917.80	3969.70	3912.70	3969.40	32472	0	28
2023.01.12	3968.10	3999.20	3930.00	3982.20	56648	0	28
2023.01.13	3981.00	4004.31	3939.60	3999.80	41718	0	28
2023.01.16	3998.10	4008.30	3978.10	3990.41	16143	0	28
2023.01.17	3995.00	4016.21	3981.70	3990.50	36164	0	28
2023.01.18	3984.50	4014.81	3926.11	3927.60	43898	0	28
2023.01.19	3928.10	3930.90	3885.21	3903.90	43945	0	28
2023.01.20	3906.20	3973.11	3894.50	3969.30	34400	0	28
2023.01.23	3968.70	4039.51	3963.10	4019.50	33978	0	28
2023.01.24	4018.80	4030.30	3988.50	4022.60	37531	0	28
2023.01.25	4020.40	4023.80	3948.10	4013.60	41725	0	28
2023.01.26	4013.30	4061.91	4012.30	4053.10	42030	0	28
2023.01.27	4047.70	4094.21	4041.80	4067.70	33001	0	28
2023.01.30	4065.00	4071.80	4015.40	4023.90	44450	0	28
2023.01.31	4025.70	4076.70	3993.20	4069.20	41204	0	28
2023.02.01	4068.60	4149.60	4035.30	4128.30	50204	0	28
2023.02.02	4136.00	4195.31	4122.90	4154.30	58493	0	28
2023.02.03	4160.60	4181.86	4119.90	4134.40	59990	0	28
2023.02.06	4121.50	4130.60	4092.10	4110.30	47335	0	28
2023.02.07	4111.60	4177.30	4087.60	4154.90	54837	0	28
2023.02.08	4158.70	4168.10	4111.00	4122.40	44995	0	28
2023.02.09	4120.70	4159.20	4069.10	4086.30	47445	0	28
2023.02.10	4084.50	4094.00	4050.00	4089.30	51634	0	28
2023.02.13	4083.90	4140.20	4068.70	4138.50	35465	0	28
2023.02.14	4138.30	4175.30	4093.80	4131.90	60324	0	28
2023.02.15	4128.10	4150.50	4102.90	4148.20	44086	0	28
2023.02.16	4146.10	4157.50	4086.30	4089.80	45616	0	28
2023.02.17	4077.30	4084.30	4047.56	4078.90	44923	0	28
2023.02.20	4069.40	4080.40	4064.41	4067.11	14253	0	28
2023.02.21	4068.30	4069.20	3994.61	3999.60	38682	0	28
2023.02.22	4001.00	4017.50	3976.50	3993.40	43744	0	28
2023.02.23	3999.90	4026.60	3968.91	4009.00	36256	0	28
2023.02.24	4008.80	4016.70	3942.70	3969.30	38509	0	28
2023.02.27	3969.40	4018.60	3967.20	3985.50	31300	0	28
2023.02.28	3987.60	3997.81	3959.50	3965.20	30923	0	28
2023.03.01	3964.00	3985.00	3938.60	3956.90	36411	0	28
2023.03.02	3953.50	3991.41	3919.50	3981.60	39115	0	28
2023.03.03	3978.20	4048.71	3969.60	4048.20	28325	0	28
2023.03.06	4040.20	4078.51	4037.20	4050.50	29002	0	28
2023.03.07	4048.60	4060.40	3979.91	3987.60	38318	0	28
2023.03.08	3989.20	4000.80	3969.41	3995.60	39155	0	28
2023.03.09	3993.30	4016.10	3907.20	3917.50	38440	0	28
2023.03.10	3904.30	3939.30	3844.90	3865.10	77884	0	30
2023.03.13	3870.30	3938.20	3809.00	3864.40	146836	0	30
2023.03.14	3864.10	3937.41	3853.50	3921.80	100719	0	28
2023.03.15	3919.00	3929.50	3830.70	3892.90	95084	0	30
2023.03.16	3891.60	3966.10	3862.20	3963.10	75924	0	28
2023.03.17	3958.80	3975.60	3900.40	3916.10	62772	0	30
2023.03.20	3928.20	3957.00	3865.40	3954.80	80545	0	28
2023.03.21	3952.90	4010.36	3949.10	4006.80	38163	0	28
2023.03.22	4004.30	4040.00	3932.40	3941.70	48992	0	28
2023.03.23	3942.70	4006.26	3915.40	3959.10	53871	0	28
2023.03.24	3955.20	3978.80	3905.60	3978.80	63649	0	28
2023.03.27	3983.10	4003.80	3967.40	3984.70	41487	0	28
2023.03.28	3983.40	3992.90	3951.11	3975.80	30173	0	28
2023.03.29	3977.40	4031.00	3976.50	4028.30	21700	0	28
2023.03.30	4026.80	4056.50	4021.20	4053.90	25154	0	28
2023.03.31	4050.00	4111.90	4048.30	4111.40	22632	0	28
2023.04.03	4099.80	4128.61	4091.90	4123.60	25829	0	28
2023.04.04	4120.30	4141.30	4085.41	4103.80	26511	0	28
2023.04.05	4103.60	4106.00	4071.61	4088.70	23245	0	28
2023.04.06	4084.40	4107.01	4068.76	4103.50	19846	0	28
2023.04.07	4103.30	4120.43	4095.48	4116.05	4148	0	34
2023.04.10	4109.90	4114.70	4070.80	4111.80	16962	0	28
2023.04.11	4111.70	4124.61	4101.81	4110.90	17908	0	28
2023.04.12	4110.70	4149.90	4086.70	4089.80	30501	0	28
2023.04.13	4088.80	4150.41	4083.00	4143.80	22331	0	28
2023.04.14	4142.30	4162.51	4112.41	4147.70	28882	0	28
2023.04.17	4146.00	4154.90	4122.71	4152.70	22833	0	28
2023.04.18	4151.30	4172.80	4139.51	4155.70	19449	0	28
2023.04.19	4152.80	4163.21	4125.70	4149.50	18639	0	28
2023.04.20	4148.20	4149.10	4114.21	4131.00	22314	0	28
2023.04.21	4130.30	4138.91	4112.80	4131.10	25563	0	28
2023.04.24	4126.80	4141.71	4110.80	4135.90	18481	0	28
2023.04.25	4135.60	4136.80	4070.60	4087.30	24504	0	28
2023.04.26	4092.20	4095.50	4048.80	4065.20	31077	0	28
2023.04.27	4064.50	4147.00	4060.90	4140.60	24906	0	28
2023.04.28	4132.00	4174.10	4112.00	4170.80	31886	0	28
2023.05.01	4167.00	4187.31	4160.20	4161.10	21851	0	28
2023.05.02	4160.60	4172.60	4087.80	4117.10	28796	0	28
2023.05.03	4116.10	4149.30	4083.20	4083.20	41268	0	28
2023.05.04	4063.10	4100.80	4046.70	4059.60	46857	0	28
2023.05.05	4064.80	4147.81	4063.70	4132.00	25640	0	28
2023.05.08	4136.20	4145.00	4122.70	4137.80	20131	0	28
2023.05.09	4136.60	4137.90	4115.91	4122.90	18773	0	28
2023.05.10	4119.40	4157.80	4098.20	4138.80	33224	0	28
2023.05.11	4138.40	4153.10	4106.70	4132.10	31055	0	28
2023.05.12	4132.80	4150.40	4098.66	4118.90	26056	0	28
2023.05.15	4117.30	4142.50	4109.41	4135.10	19275	0	28
2023.05.16	4134.30	4137.50	4106.80	4117.80	21411	0	28
2023.05.17	4114.20	4165.61	4108.70	4157.40	18452	0	28
2023.05.18	4156.00	4202.30	4146.40	4202.00	22796	0	28
2023.05.19	4202.00	4213.70	4178.70	4185.60	27192	0	28
2023.05.22	4182.90	4208.70	4178.10	4194.20	22369	0	28
2023.05.23	4194.10	4209.90	4141.30	4148.70	25316	0	28
2023.05.24	4150.60	4154.70	4103.10	4134.50	28406	0	28
2023.05.25	4142.60	4167.50	4122.10	4151.70	35290	0	30
2023.05.26	4149.80	4212.91	4136.90	4211.20	26107	0	28
2023.05.29	4227.00	4228.50	4211.60	4216.51	9402	0	28
2023.05.30	4218.40	4234.00	4192.01	4208.50	29699	0	28
2023.05.31	4203.60	4208.50	4165.81	4181.00	30185	0	28
2023.06.01	4181.70	4232.31	4170.50	4224.00	28705	0	28
2023.06.02	4225.30	4290.71	4221.40	4281.20	24795	0	28
2023.06.05	4279.90	4299.01	4266.40	4276.50	26753	0	28
2023.06.06	4272.50	4288.71	4261.70	4285.90	23835	0	28
2023.06.07	4286.10	4298.60	4263.51	4269.00	26274	0	28
2023.06.08	4268.80	4298.21	4256.30	4294.80	23117	0	28
2023.06.09	4291.30	4322.41	4279.50	4302.30	23613	0	28
2023.06.12	4302.40	4342.50	4302.20	4342.00	33898	0	28
2023.06.13	4341.90	4375.50	4334.10	4371.50	46267	0	28
2023.06.14	4368.20	4391.81	4336.50	4378.30	32714	0	28
2023.06.15	4376.90	4440.06	4346.20	4421.10	30377	0	28
2023.06.16	4420.20	4447.40	4405.80	4413.90	30214	0	28
2023.06.19	4416.10	4417.00	4398.51	4402.91	11416	0	28
2023.06.20	4404.30	4404.30	4366.80	4387.30	24898	0	28
2023.06.21	4387.40	4393.60	4359.50	4365.70	26095	0	28
2023.06.22	4367.80	4382.80	4348.70	4382.70	26246	0	28
2023.06.23	4382.50	4383.80	4340.50	4347.00	26539	0	28
2023.06.26	4348.80	4362.00	4328.00	4333.30	30172	0	28
2023.06.27	4334.50	4384.61	4331.00	4374.30	23749	0	28
2023.06.28	4373.80	4390.71	4359.30	4382.50	26636	0	28
2023.06.29	4384.20	4399.00	4370.10	4397.80	25757	0	28
2023.06.30	4395.50	4458.50	4394.00	4443.30	19292	0	28
2023.07.03	4451.10	4456.61	4441.60	4454.31	11707	0	28
2023.07.04	4451.10	4456.40	4449.10	4452.91	5270	0	28
2023.07.05	4452.40	4455.60	4429.20	4446.10	14861	0	28
2023.07.06	4445.90	4446.20	4383.91	4409.10	20286	0	28
2023.07.07	4409.00	4440.71	4395.80	4400.70	22808	0	28
2023.07.10	4398.00	4413.10	4376.80	4411.10	23135	0	28
2023.07.11	4409.20	4443.80	4404.10	4438.00	18837	0	28
2023.07.12	4437.00	4488.51	4435.90	4475.50	21356	0	28
2023.07.13	4477.20	4517.71	4476.80	4505.00	15433	0	28
2023.07.14	4506.50	4527.60	4498.06	4502.30	19983	0	28
2023.07.17	4502.00	4533.11	4496.40	4518.10	15011	0	28
2023.07.18	4519.10	4562.90	4513.10	4552.60	16673	0	28
2023.07.19	4554.80	4578.61	4553.30	4565.30	20206	0	28
2023.07.20	4561.80	4563.66	4527.41	4537.40	21840	0	28
2023.07.21	4537.30	4560.20	4532.10	4535.90	21580	0	28
2023.07.24	4537.00	4563.61	4531.10	4557.10	19780	0	28
2023.07.25	4556.70	4580.91	4550.60	4576.20	15941	0	28
2023.07.26	4572.60	4583.20	4546.90	4566.00	26631	0	28
2023.07.27	4567.00	4606.80	4528.10	4541.70	26768	0	28
2023.07.28	4540.30	4590.61	4532.20	4580.70	29061	0	28
2023.07.31	4584.70	4594.10	4570.00	4591.70	21938	0	28
2023.08.01	4594.20	4597.10	4566.91	4575.50	18978	0	28
2023.08.02	4557.60	4569.70	4504.90	4510.00	29221	0	28
2023.08.03	4514.90	4524.70	4483.30	4499.30	37307	0	28
2023.08.04	4503.80	4540.51	4473.90	4478.60	36069	0	28
2023.08.07	4484.70	4522.10	4484.70	4521.80	25700	0	28
2023.08.08	4521.40	4521.50	4463.26	4498.00	30455	0	28
2023.08.09	4498.90	4517.00	4459.90	4474.00	26997	0	28
2023.08.10	4476.30	4525.70	4456.90	4470.00	43106	0	28
2023.08.11	4472.90	4479.20	4442.30	4467.80	36195	0	28
2023.08.14	4473.60	4491.40	4449.40	4490.40	34961	0	28
2023.08.15	4489.70	4500.80	4431.30	4437.90	36441	0	28
2023.08.16	4437.80	4451.20	4401.50	4403.40	35680	0	28
2023.08.17	4406.00	4420.30	4363.70	4363.90	32453	0	28
2023.08.18	4365.70	4382.00	4335.90	4367.10	39435	0	28
2023.08.21	4371.70	4407.56	4359.70	4395.80	30885	0	28
2023.08.22	4395.60	4427.00	4382.30	4386.90	30724	0	28
2023.08.23	4390.60	4462.50	4387.90	4460.80	28461	0	28
2023.08.24	4459.90	4473.60	4368.60	4372.20	37405	0	28
2023.08.25	4376.50	4418.50	4355.50	4404.60	44542	0	30
2023.08.28	4414.90	4440.20	4405.90	4434.80	28588	0	28
2023.08.29	4438.10	4500.80	4424.40	4498.70	26678	0	28
2023.08.30	4500.80	4522.01	4487.20	4518.00	27524	0	28
2023.08.31	4516.40	4532.50	4506.00	4510.20	23452	0	28
2023.09.01	4508.30	4540.10	4501.00	4512.80	28700	0	28
2023.09.04	4515.10	4525.90	4510.21	4514.01	9596	0	28
2023.09.05	4514.10	4515.90	4493.30	4494.50	24679	0	28
2023.09.06	4494.10	4497.70	4441.30	4463.60	26527	0	28
2023.09.07	4464.60	4465.60	4429.10	4452.90	26695	0	28
2023.09.08	4453.70	4473.40	4438.80	4461.50	24307	0	28
2023.09.11	4458.80	4490.90	4456.80	4485.80	26528	0	28
2023.09.12	4484.70	4487.50	4456.21	4464.40	32643	0	28
2023.09.13	4461.90	4479.61	4444.00	4470.80	33074	0	28
2023.09.14	4468.50	4511.81	4467.70	4510.30	28183	0	28
2023.09.15	4508.00	4515.90	4446.60	4453.50	28448	0	28
2023.09.18	4456.40	4466.81	4440.60	4455.10	22958	0	28
2023.09.19	4456.30	4462.00	4415.71	4445.10	20777	0	28
2023.09.20	4445.50	4460.90	4397.80	4398.20	28326	0	28
2023.09.21	4401.20	4401.60	4323.80	4324.60	32245	0	28
2023.09.22	4328.60	4357.56	4316.20	4320.50	29430	0	28
2023.09.25	4326.40	4342.50	4298.20	4342.20	31622	0	28
2023.09.26	4340.20	4340.60	4265.30	4278.90	30695	0	28
2023.09.27	4279.60	4295.60	4237.90	4281.50	30968	0	28
2023.09.28	4280.00	4318.00	4262.70	4305.00	42033	0	28
2023.09.29	4307.00	4333.00	4273.90	4295.20	38968	0	30
2023.10.02	4305.90	4319.00	4259.10	4291.40	44227	0	28
2023.10.03	4289.20	4298.80	4215.50	4229.10	44067	0	30
2023.10.04	4226.40	4269.10	4200.00	4256.70	48536	0	30
2023.10.05	4255.30	4267.80	4225.30	4255.20	41144	0	30
2023.10.06	4255.30	4324.80	4208.90	4310.60	45394	0	28
2023.10.09	4277.40	4342.70	4266.70	4335.50	47253	0	28
2023.10.10	4335.20	4386.41	4333.20	4358.50	39318	0	28
2023.10.11	4358.60	4386.00	4345.01	4385.60	38150	0	28
2023.10.12	4384.30	4398.00	4324.60	4350.00	39751	0	28
2023.10.13	4348.50	4377.00	4310.60	4320.70	45489	0	28
2023.10.16	4333.70	4384.00	4325.50	4374.90	38063	0	28
2023.10.17	4376.00	4394.30	4336.60	4371.60	40229	0	28
2023.10.18	4367.60	4370.30	4303.00	4321.00	46261	0	28
2023.10.19	4316.40	4340.40	4267.40	4271.00	60595	0	28
2023.10.20	4271.70	4278.80	4218.90	4221.90	50525	0	30
2023.10.23	4231.00	4255.60	4188.50	4227.00	47743	0	28
2023.10.24	4224.40	4266.50	4218.00	4247.00	44455	0	28
2023.10.25	4243.40	4246.00	4180.70	4191.40	49668	0	28
2023.10.26	4174.90	4183.50	4126.50	4139.60	56219	0	30
2023.10.27	4150.20	4164.70	4102.30	4119.10	50848	0	30
2023.10.30	4127.80	4177.60	4126.70	4162.80	37143	0	28
2023.10.31	4164.70	4195.30	4147.20	4182.80	41424	0	28
2023.11.01	4184.50	4245.70	4171.90	4238.50	43583	0	28
2023.11.02	4239.90	4321.00	4239.60	4314.20	27905	0	28
2023.11.03	4310.70	4373.61	4308.60	4361.40	30151	0	28
2023.11.06	4362.60	4372.06	4347.11	4363.60	23858	0	28
2023.11.07	4362.30	4386.21	4348.90	4379.40	24925	0	28
2023.11.08	4378.60	4391.01	4358.80	4378.10	24941	0	28
2023.11.09	4373.90	4396.90	4343.00	4350.30	31291	0	28
