<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.08.04	85.485	86.840	85.265	86.295	33373	0	20
2023.08.07	86.615	86.844	85.219	86.024	34004	0	20
2023.08.08	85.876	86.496	83.486	86.321	38346	0	20
2023.08.09	86.122	87.792	86.067	87.572	39724	0	20
2023.08.10	87.474	88.233	86.343	86.518	42085	0	20
2023.08.11	86.560	87.470	85.980	86.715	38844	0	20
2023.08.14	86.599	86.794	85.619	86.344	41546	0	20
2023.08.15	86.216	86.771	84.406	85.041	40826	0	20
2023.08.16	85.052	85.452	83.087	83.432	40784	0	20
2023.08.17	83.279	84.959	83.139	83.924	33355	0	20
2023.08.18	83.766	85.140	83.405	84.845	39934	0	20
2023.08.21	84.795	85.885	84.365	84.575	35022	0	20
2023.08.22	84.496	84.696	83.891	83.981	33861	0	20
2023.08.23	83.903	84.283	82.003	82.943	34066	0	20
2023.08.24	82.919	83.640	81.989	83.174	38517	0	20
2023.08.25	83.176	84.926	82.756	84.671	39203	0	20
2023.08.28	84.694	85.174	84.044	84.329	31938	0	20
2023.08.29	84.322	85.532	83.757	85.477	29910	0	20
2023.08.30	85.505	86.120	85.045	85.745	30381	0	20
2023.08.31	85.718	87.312	85.522	87.222	30765	0	20
2023.09.01	87.196	89.285	87.160	89.280	32623	0	20
2023.09.04	89.099	89.584	88.654	89.369	17623	0	20
2023.09.05	89.287	91.496	88.416	90.371	37924	0	20
2023.09.06	90.505	91.430	89.589	91.004	34759	0	20
2023.09.07	91.017	91.212	89.782	90.062	34022	0	20
2023.09.08	90.060	91.315	89.595	90.695	32314	0	20
2023.09.11	90.588	91.693	90.359	90.843	36309	0	20
2023.09.12	90.796	92.626	90.756	92.256	29061	0	20
2023.09.13	92.319	93.049	91.844	92.404	31973	0	20
2023.09.14	92.281	94.386	92.281	94.386	33324	0	20
2023.09.15	94.204	94.799	92.854	94.444	37064	0	20
2023.09.18	94.138	95.078	93.923	94.828	32877	0	20
2023.09.19	94.825	96.055	94.285	94.810	39633	0	20
2023.09.20	94.609	94.808	92.858	93.273	45513	0	20
2023.09.21	93.161	94.671	92.282	93.346	43742	0	20
2023.09.22	93.389	94.694	92.869	93.599	35432	0	20
2023.09.25	93.687	94.252	92.557	93.357	33345	0	20
2023.09.26	93.205	94.061	91.795	93.886	34413	0	20
2023.09.27	93.925	96.114	93.894	95.584	41026	0	20
2023.09.28	95.828	96.613	94.038	94.393	45370	0	20
2023.09.29	94.218	95.338	93.193	93.443	41346	0	20
2023.10.02	93.605	94.425	91.445	91.550	38209	0	20
2023.10.03	91.425	92.599	90.595	92.044	43737	0	20
2023.10.04	91.938	92.198	86.753	87.008	43903	0	20
2023.10.05	86.913	87.448	84.620	85.049	43101	0	20
2023.10.06	85.382	85.842	84.357	85.297	48482	0	20
2023.10.09	88.329	89.764	87.194	88.929	59023	0	20
2023.10.10	88.813	89.203	87.628	88.383	54827	0	20
2023.10.11	88.437	88.918	85.902	86.328	57321	0	20
2023.10.12	86.142	88.267	85.822	87.012	53020	0	20
2023.10.13	86.986	91.571	86.861	91.546	45318	0	20
2023.10.16	91.178	91.833	89.953	90.518	45876	0	20
2023.10.17	90.312	91.282	89.287	91.272	47565	0	20
2023.10.18	91.707	93.352	90.977	91.707	52077	0	20
2023.10.19	91.571	93.791	89.886	93.626	47010	0	20
2023.10.20	93.545	94.040	91.945	92.530	51491	0	20
2023.10.23	91.968	92.572	89.743	90.603	51330	0	20
2023.10.24	90.597	90.752	87.437	88.222	51238	0	20
2023.10.25	88.216	90.386	86.711	90.096	56156	0	20
2023.10.26	89.980	90.390	87.665	88.510	56168	0	20
2023.10.27	88.549	90.655	88.045	89.955	56491	0	20
2023.10.30	89.546	89.891	86.936	87.746	52356	0	20
2023.10.31	87.770	88.470	85.855	86.460	48209	0	20
2023.11.01	86.423	88.268	85.629	86.029	43919	0	20
2023.11.02	86.022	88.057	85.652	87.847	43447	0	20
2023.11.03	87.911	88.756	85.541	86.051	49729	0	20
2023.11.06	85.997	87.308	85.957	86.062	40881	0	20
2023.11.07	85.726	85.821	82.241	82.327	41941	0	20
2023.11.08	82.300	82.750	80.005	80.620	48741	0	20
2023.11.09	80.568	82.198	80.193	80.624	43103	0	20
2023.11.10	80.662	82.782	80.557	82.313	37203	0	20
2023.11.13	81.483	83.439	81.023	83.319	34706	0	20
2023.11.14	83.352	84.548	82.637	83.017	37558	0	20
2023.11.15	82.976	83.567	81.336	81.566	41586	0	20
2023.11.16	81.255	81.665	77.105	77.980	41107	0	20
2023.11.17	77.819	81.269	77.744	81.014	38695	0	20
2023.11.20	80.895	83.285	80.835	82.425	33435	0	20
2023.11.21	82.509	82.854	81.744	82.734	38853	0	20
2023.11.22	82.842	82.933	78.697	81.917	54347	0	20
2023.11.23	81.416	81.846	80.431	81.541	25096	0	20
2023.11.24	81.695	82.405	80.330	80.380	26275	0	20
2023.11.27	80.811	81.457	79.412	80.362	45694	0	20
2023.11.28	80.434	82.289	80.034	81.719	36382	0	20
2023.11.29	82.215	83.306	81.035	82.980	44409	0	20
2023.11.30	82.827	84.907	80.327	80.802	64318	0	20
2023.12.01	81.023	81.828	79.058	79.478	54502	0	20
2023.12.04	79.483	79.813	77.803	78.523	52659	0	20
2023.12.05	78.440	79.355	77.295	77.295	49198	0	20
2023.12.06	77.446	77.901	74.376	74.426	46412	0	20
2023.12.07	74.813	75.728	73.863	74.578	44783	0	20
2023.12.08	74.849	76.609	74.449	76.164	45984	0	20
2023.12.11	76.384	76.705	75.239	76.269	36152	0	20
2023.12.12	76.206	76.856	73.076	73.681	36814	0	20
2023.12.13	73.192	74.833	72.507	74.812	43107	0	20
2023.12.14	74.934	77.539	74.644	76.834	32756	0	20
2023.12.15	76.774	77.299	75.389	76.959	43350	0	20
2023.12.18	77.164	79.554	75.819	78.134	43649	0	20
2023.12.19	78.256	79.661	77.486	79.336	36479	0	20
2023.12.20	79.243	80.498	79.013	79.053	36475	0	20
2023.12.21	78.955	79.900	77.710	79.105	48542	0	20
2023.12.22	79.147	80.002	78.552	78.808	41136	0	20
2023.12.26	78.961	81.361	78.306	80.466	36737	0	20
2023.12.27	80.513	80.933	79.163	79.198	41726	0	20
2023.12.28	79.651	79.786	77.016	77.341	41780	0	20
2023.12.29	77.323	77.898	76.683	76.993	36458	0	20
2024.01.02	78.132	78.997	75.537	75.972	53958	0	20
2024.01.03	76.059	78.600	74.729	78.424	47787	0	20
2024.01.04	78.351	79.341	76.451	77.556	49351	0	20
2024.01.05	77.779	79.184	77.604	78.774	45388	0	20
2024.01.08	78.515	78.641	75.210	76.210	43717	0	20
2024.01.09	76.138	78.133	75.903	77.543	42996	0	20
2024.01.10	77.705	78.680	76.345	76.710	44713	0	20
2024.01.11	76.992	79.047	76.747	78.157	50958	0	20
2024.01.12	78.829	80.709	77.924	78.329	53377	0	20
2024.01.15	78.231	78.601	76.816	78.156	30813	0	20
2024.01.16	78.148	79.358	77.578	77.743	52552	0	20
2024.01.17	77.810	78.150	76.480	78.045	44567	0	20
2024.01.18	78.168	79.263	77.333	78.968	42196	0	20
2024.01.19	79.045	79.700	78.295	78.650	38376	0	20
2024.01.22	78.097	80.522	77.792	79.872	38584	0	20
2024.01.23	80.014	80.414	78.684	79.679	39776	0	20
2024.01.24	79.591	80.701	79.046	80.231	44857	0	20
2024.01.25	80.333	82.478	80.043	82.178	37902	0	20
2024.01.26	82.075	83.590	81.205	83.540	40043	0	20
2024.01.29	83.404	83.919	81.834	82.364	43118	0	20
2024.01.30	82.460	83.195	81.195	82.820	39255	0	20
2024.01.31	82.811	82.831	80.631	80.826	53185	0	20
2024.02.01	81.072	81.877	78.937	79.232	62477	0	20
2024.02.02	79.709	79.754	77.189	77.739	54412	0	20
2024.02.05	77.753	78.603	76.913	78.268	46294	0	20
2024.02.06	78.139	79.329	77.919	78.959	43000	0	20
2024.02.07	79.130	79.720	78.740	79.615	40503	0	20
2024.02.08	79.582	82.132	79.272	82.052	33193	0	20
2024.02.09	81.933	82.668	81.438	82.133	34057	0	20
2024.02.12	81.972	82.372	80.967	82.197	31504	0	20
2024.02.13	82.158	83.393	82.118	82.848	36683	0	20
2024.02.14	82.584	83.749	81.544	81.639	38759	0	20
2024.02.15	81.441	83.386	80.856	82.991	34089	0	20
2024.02.16	82.832	83.792	82.017	83.422	34840	0	20
2024.02.19	82.881	83.681	82.641	83.351	17599	0	20
2024.02.20	83.442	83.702	82.137	82.557	40230	0	20
2024.02.21	82.504	83.218	81.723	83.178	40399	0	20
2024.02.22	83.185	84.000	82.380	83.475	33358	0	20
2024.02.23	83.411	83.511	81.621	81.836	36578	0	20
2024.02.26	81.335	83.030	81.085	82.610	23423	0	20
2024.02.27	82.723	83.593	82.113	83.198	24807	0	20
2024.02.28	83.135	83.950	82.390	82.730	28752	0	20
2024.02.29	82.828	83.618	82.308	82.778	32133	0	20
2024.03.01	82.936	85.097	82.576	84.141	28313	0	20
2024.03.04	84.400	84.740	83.250	83.510	32484	0	20
2024.03.05	83.403	83.768	82.358	82.673	39633	0	20
2024.03.06	82.686	84.646	82.461	83.506	29701	0	20
2024.03.07	83.653	84.043	82.643	83.683	38791	0	20
2024.03.08	83.826	84.381	82.251	82.351	38859	0	20
2024.03.11	81.860	83.180	81.525	82.875	35073	0	20
2024.03.12	82.863	83.423	82.093	82.798	36682	0	20
2024.03.13	82.691	84.591	82.341	84.306	29169	0	20
2024.03.14	84.348	86.009	84.318	85.508	29253	0	20
2024.03.15	85.411	85.866	84.941	85.576	32193	0	20
2024.03.18	85.505	87.395	85.470	87.125	29063	0	20
2024.03.19	87.088	87.878	86.678	87.358	26986	0	20
2024.03.20	87.316	87.496	85.736	86.391	34876	0	20
2024.03.21	86.374	86.749	85.174	85.599	29029	0	20
2024.03.22	85.696	86.231	85.201	85.686	28073	0	20
2024.03.25	85.715	87.095	85.530	86.655	24191	0	20
2024.03.26	86.716	86.986	85.776	85.786	23500	0	20
2024.03.27	85.821	86.241	85.136	86.236	24826	0	20
2024.03.28	86.232	87.567	86.027	87.447	21435	0	20
2024.04.01	87.400	88.430	86.860	88.175	24544	0	20
2024.04.02	88.080	89.721	88.070	89.650	29405	0	20
2024.04.03	89.581	90.401	89.091	89.941	25890	0	20
2024.04.04	89.882	91.681	89.121	91.371	28320	0	20
2024.04.05	91.517	92.287	90.942	91.272	30459	0	20
2024.04.08	90.154	91.414	89.109	90.864	43792	0	20
2024.04.09	90.970	91.235	89.555	89.750	31298	0	20
2024.04.10	89.776	90.940	89.115	90.780	42632	0	20
2024.04.11	90.776	91.186	89.641	90.451	38782	0	20
2024.04.12	90.352	92.417	90.282	90.422	36832	0	20
2024.04.15	90.729	90.839	88.919	90.549	45768	0	20
2024.04.16	90.725	90.999	89.579	90.104	42191	0	20
2024.04.17	90.280	90.305	87.280	87.590	38904	0	20
2024.04.18	87.605	87.920	86.215	86.965	40867	0	20
2024.04.19	87.146	90.851	86.301	87.306	62315	0	20
2024.04.22	86.838	87.303	85.843	87.238	39773	0	20
2024.04.23	87.219	88.524	86.064	88.449	42067	0	20
2024.04.24	88.515	88.865	87.655	88.064	38437	0	20
2024.04.25	87.961	89.025	87.230	88.985	38037	0	20
2024.04.26	89.010	89.600	88.600	89.060	28232	0	20
2024.04.29	88.453	89.089	87.828	88.153	31533	0	20
2024.04.30	87.933	88.638	86.298	86.813	33578	0	20
2024.05.01	86.673	86.697	84.107	84.407	40015	0	20
2024.05.02	84.552	85.217	83.837	84.457	40253	0	20
2024.05.03	84.706	85.136	83.566	83.581	34466	0	20
2024.05.06	83.831	84.485	83.435	84.185	34438	0	20
2024.05.07	84.420	84.495	83.045	83.620	30883	0	20
2024.05.08	83.594	84.414	82.314	84.354	33113	0	20
2024.05.09	84.409	84.904	84.024	84.729	25821	0	20
2024.05.10	84.723	85.064	83.243	83.268	24402	0	20
2024.05.13	83.047	84.282	82.712	83.932	25137	0	20
2024.05.14	83.841	84.036	82.521	83.177	29820	0	20
2024.05.15	83.161	83.446	81.441	83.336	33787	0	20
2024.05.16	83.411	84.130	82.660	83.750	24548	0	20
2024.05.17	83.765	84.360	83.410	84.260	28258	0	20
2024.05.20	83.959	84.719	83.349	83.884	30695	0	20
2024.05.21	83.888	83.939	82.248	82.733	36743	0	20
2024.05.22	82.758	82.798	81.748	81.838	31894	0	20
2024.05.23	81.803	83.107	81.067	81.492	34995	0	20
2024.05.24	81.467	82.542	80.827	82.262	25988	0	20
2024.05.27	82.345	83.305	82.205	83.175	11624	0	20
2024.05.28	83.197	84.643	83.102	84.642	27917	0	20
2024.05.29	84.640	85.040	83.470	83.730	24374	0	20
2024.05.30	83.632	83.887	82.147	82.232	36585	0	20
2024.05.31	82.075	82.985	81.055	81.705	36107	0	20
2024.06.03	81.118	81.918	78.373	78.438	35801	0	20
2024.06.04	78.466	78.466	77.015	77.506	36081	0	20
2024.06.05	77.613	78.798	77.413	78.773	29629	0	20
2024.06.06	78.996	80.301	78.611	80.131	25327	0	20
2024.06.07	80.249	80.588	79.538	79.619	29136	0	20
2024.06.10	79.711	82.212	79.631	82.171	29784	0	20
2024.06.11	82.159	82.514	81.374	82.279	30464	0	20
2024.06.12	82.147	83.486	82.116	82.621	23354	0	20
2024.06.13	82.529	83.184	81.944	82.249	21328	0	20
2024.06.14	82.166	83.521	82.046	82.727	21991	0	20
2024.06.17	82.540	84.610	82.194	84.550	20975	0	20
2024.06.18	84.502	85.562	83.742	85.507	19329	0	20
2024.06.19	85.419	85.900	84.969	85.315	14769	0	20
2024.06.20	85.172	86.017	85.007	85.738	21000	0	20
2024.06.21	85.605	86.275	84.880	85.130	18465	0	20
2024.06.24	84.772	86.168	84.752	86.057	18919	0	20
2024.06.25	86.090	86.235	84.785	84.975	21687	0	20
2024.06.26	84.855	85.835	84.525	85.225	19310	0	20
2024.06.27	84.989	86.349	84.870	86.094	25458	0	20
2024.06.28	86.154	86.924	85.274	85.684	27571	0	20
2024.07.01	85.758	87.554	85.738	87.389	24875	0	20
2024.07.02	87.338	88.103	86.813	87.163	27114	0	20
2024.07.03	87.048	88.008	86.518	87.703	26480	0	20
2024.07.04	87.702	88.183	87.107	88.133	14907	0	20
2024.07.05	88.027	88.522	87.067	87.447	25261	0	20
2024.07.08	87.256	87.262	86.051	86.201	29829	0	20
2024.07.09	86.171	86.326	85.006	85.386	24722	0	20
2024.07.10	85.300	86.101	84.450	85.825	26877	0	20
2024.07.11	85.896	86.306	85.065	86.071	29332	0	20
2024.07.12	86.110	86.740	85.350	85.410	25565	0	20
2024.07.15	85.269	85.589	84.744	85.159	28605	0	20
2024.07.16	85.109	85.149	83.599	84.054	26745	0	20
2024.07.17	83.913	85.464	83.699	85.424	30611	0	20
2024.07.18	85.428	86.049	84.468	85.009	31263	0	20
2024.07.19	84.778	85.563	82.783	82.948	30396	0	20
2024.07.22	83.137	83.367	81.747	82.462	28355	0	20
2024.07.23	82.422	82.902	80.632	81.697	29270	0	20
2024.07.24	81.536	82.306	81.096	81.607	29381	0	20
2024.07.25	81.551	82.596	80.156	82.431	33975	0	20
2024.07.26	82.531	82.736	80.421	80.791	31632	0	20
2024.07.29	81.346	81.741	79.546	79.992	35996	0	20
2024.07.30	79.760	80.075	78.825	79.435	33569	0	20
2024.07.31	79.394	82.344	79.294	82.294	36839	0	20
2024.08.01	82.342	82.597	80.282	80.853	38207	0	20
2024.08.02	80.656	81.231	77.201	78.151	49444	0	20
2024.08.05	77.911	78.026	75.736	77.851	80202	0	20
2024.08.06	78.060	78.465	76.245	77.000	57330	0	20
2024.08.07	76.779	79.484	76.584	79.179	48638	0	20
2024.08.08	79.092	79.962	78.222	79.607	49202	0	20
2024.08.09	79.661	80.371	79.331	80.266	32188	0	20
2024.08.12	79.926	82.866	79.926	82.402	30741	0	20
2024.08.13	82.330	82.725	80.985	81.330	34222	0	20
2024.08.14	81.364	81.834	80.009	80.259	37782	0	20
2024.08.15	80.323	81.792	79.997	81.268	34324	0	20
2024.08.16	81.241	81.351	78.961	80.066	33756	0	20
2024.08.19	79.681	79.987	77.736	78.016	41501	0	20
2024.08.20	77.825	78.545	76.765	77.355	39266	0	20
2024.08.21	77.284	78.369	75.824	76.219	38798	0	20
2024.08.22	76.212	77.842	75.912	77.318	38402	0	20
2024.08.23	77.371	79.236	77.151	79.066	33836	0	20
2024.08.26	79.376	81.326	79.341	80.931	31115	0	20
2024.08.27	80.874	81.219	79.324	79.719	31408	0	20
2024.08.28	79.737	79.843	77.887	78.172	41102	0	20
2024.08.29	78.211	80.276	77.726	79.636	37703	0	20
2024.08.30	79.384	80.209	77.389	77.679	43817	0	20
2024.09.02	76.979	78.229	76.824	77.864	24279	0	20
2024.09.03	77.763	78.122	74.097	74.252	48055	0	20
2024.09.04	74.270	75.355	72.905	73.190	58237	0	20
2024.09.05	73.324	74.709	72.899	73.319	46073	0	20
2024.09.06	73.372	74.022	71.117	71.992	48234	0	20
2024.09.09	72.217	72.632	71.072	72.353	51819	0	20
2024.09.10	72.375	72.665	69.070	70.055	58836	0	20
2024.09.11	69.999	71.444	69.369	70.994	59254	0	20
2024.09.12	70.982	73.212	70.967	72.497	48714	0	20
2024.09.13	72.530	73.545	71.785	72.345	44477	0	20
2024.09.16	71.971	73.615	71.755	73.220	38977	0	20
2024.09.17	73.101	74.365	72.435	73.841	36514	0	20
2024.09.18	73.790	74.115	72.435	73.021	55836	0	20
2024.09.19	73.265	75.116	72.930	74.760	44941	0	20
2024.09.20	74.676	74.895	73.955	74.655	39486	0	20
2024.09.23	74.420	75.120	73.100	74.130	47176	0	20
2024.09.24	74.071	75.786	73.940	75.115	42969	0	20
2024.09.25	75.141	75.315	73.155	73.665	55764	0	20
2024.09.26	73.511	73.905	70.895	71.495	73075	0	20
2024.09.27	71.335	72.595	71.060	72.566	56255	0	20
2024.09.30	72.240	73.340	71.585	72.415	56515	0	20
2024.10.01	72.345	75.975	70.445	74.920	67979	0	20
2024.10.02	74.910	76.646	74.105	75.150	50448	0	20
2024.10.03	75.025	78.475	74.805	78.015	58585	0	20
2024.10.04	78.150	79.760	77.855	78.690	55592	0	20
2024.10.07	77.865	81.571	77.820	81.425	47866	0	20
2024.10.08	81.420	81.540	76.765	77.826	68241	0	20
2024.10.09	77.850	78.395	75.555	77.095	68513	0	20
2024.10.10	77.145	80.065	77.085	79.431	51405	0	20
2024.10.11	79.590	79.825	78.365	79.190	48649	0	20
2024.10.14	77.795	78.555	75.825	75.840	54356	0	20
2024.10.15	75.645	75.820	73.590	74.781	58496	0	20
2024.10.16	74.850	75.150	73.655	74.720	47369	0	20
2024.10.17	74.805	75.125	73.475	74.795	45602	0	20
2024.10.18	74.765	75.136	72.695	73.316	49601	0	20
2024.10.21	73.321	74.695	72.975	74.205	41917	0	20
2024.10.22	74.250	76.425	73.685	75.726	52678	0	20
2024.10.23	75.825	76.136	74.515	75.335	45577	0	20
2024.10.24	75.485	76.605	74.073	74.661	42523	0	20
2024.10.25	74.893	76.143	74.218	75.900	40079	0	20
2024.10.28	73.026	73.059	71.194	71.986	45048	0	20
2024.10.29	71.893	72.466	70.641	71.438	42511	0	20
2024.10.30	71.305	73.030	71.157	73.025	44574	0	20
2024.10.31	72.810	74.604	72.144	74.306	46167	0	20
2024.11.01	74.436	75.261	73.313	73.323	45337	0	20
2024.11.04	74.537	75.662	74.212	75.544	36649	0	20
2024.11.05	75.184	76.499	75.171	75.756	32860	0	20
2024.11.06	75.394	76.219	73.599	75.443	62964	0	20
2024.11.07	75.345	76.304	74.310	75.710	46377	0	20
2024.11.08	75.609	75.762	73.669	74.247	40291	0	20
2024.11.11	73.830	74.300	71.790	72.093	37107	0	20
2024.11.12	72.202	72.997	71.729	71.930	38064	0	20
2024.11.13	72.044	72.786	70.924	72.106	42069	0	20
2024.11.14	72.296	73.363	71.943	72.603	39973	0	20
2024.11.15	72.448	72.620	70.978	71.189	41427	0	20
2024.11.18	71.153	73.570	70.931	73.426	37275	0	20
2024.11.19	73.260	73.950	72.690	73.412	42805	0	20
2024.11.20	73.439	74.002	72.773	73.164	29821	0	20
2024.11.21	73.125	74.431	72.966	74.311	34868	0	20
2024.11.22	74.371	75.456	73.481	75.183	33837	0	20
2024.11.25	75.232	75.349	72.863	73.183	39910	0	20
2024.11.26	72.698	74.338	72.143	72.916	36179	0	20
2024.11.27	72.830	73.341	72.207	72.882	39950	0	20
2024.11.28	72.698	73.435	72.330	73.164	21824	0	20
2024.11.29	72.810	73.789	72.491	72.757	34348	0	20
2024.12.02	72.205	73.293	71.930	72.312	37620	0	20
2024.12.03	72.308	74.290	72.070	73.989	33948	0	20
2024.12.04	73.992	74.640	72.630	72.772	35189	0	20
2024.12.05	72.767	73.252	72.162	72.519	35615	0	20
2024.12.06	72.420	72.476	71.184	71.346	28895	0	20
2024.12.09	71.370	72.922	71.355	72.222	26161	0	20
2024.12.10	72.312	72.979	71.789	72.334	26445	0	20
2024.12.11	72.466	73.986	72.457	73.766	29981	0	20
2024.12.12	73.809	74.203	72.646	73.643	31449	0	20
2024.12.13	73.531	74.788	73.511	74.551	27289	0	20
2024.12.16	74.437	74.546	73.855	73.997	27702	0	20
2024.12.17	74.049	74.308	72.618	73.443	29238	0	20
2024.12.18	73.296	74.309	72.921	72.991	25723	0	20
2024.12.19	73.091	73.956	72.658	72.718	30031	0	20
2024.12.20	72.630	73.380	72.098	73.085	26309	0	20
2024.12.23	73.244	73.461	72.141	73.121	23388	0	20
2024.12.24	73.086	73.858	72.908	73.683	20290	0	20
2024.12.26	73.739	74.163	72.985	73.252	20019	0	20
2024.12.27	73.092	74.330	73.042	73.834	24102	0	20
2024.12.30	74.055	74.861	73.760	74.455	23231	0	20
2024.12.31	74.659	75.238	74.188	75.193	22471	0	20
2025.01.02	75.404	76.869	75.052	76.211	30223	0	20
2025.01.03	76.356	77.043	75.848	76.923	24781	0	20
2025.01.06	76.780	77.760	76.218	76.485	27611	0	20
2025.01.07	76.337	77.537	76.177	77.447	26459	0	20
2025.01.08	77.622	78.132	76.284	76.424	29826	0	20
2025.01.09	76.089	77.491	75.926	77.471	22332	0	20
2025.01.10	77.471	80.956	77.253	79.883	44458	0	20
2025.01.13	81.417	81.857	80.547	81.049	49415	0	20
2025.01.14	80.984	81.316	80.044	80.491	44983	0	20
2025.01.15	80.286	82.779	79.781	82.489	46246	0	20
2025.01.16	82.538	82.703	80.533	81.470	49015	0	20
2025.01.17	81.610	82.055	80.680	80.927	42149	0	20
2025.01.20	81.017	81.069	79.527	79.959	33386	0	20
2025.01.21	79.998	80.546	78.533	79.426	41583	0	20
2025.01.22	79.356	79.973	78.878	78.978	33645	0	20
2025.01.23	78.930	79.649	77.860	77.950	36081	0	20
2025.01.24	77.750	79.020	77.730	78.477	30712	0	20
2025.01.27	77.796	78.998	76.476	77.093	30590	0	20
2025.01.28	77.085	78.113	76.852	77.469	33592	0	20
2025.01.29	77.471	77.560	76.258	76.760	28874	0	20
2025.01.30	76.591	77.464	75.856	77.036	28890	0	20
2025.01.31	77.123	77.333	76.000	77.312	35963	0	20
2025.02.03	76.944	77.979	75.789	76.207	49208	0	20
2025.02.04	76.170	77.355	74.855	76.777	40017	0	20
2025.02.05	76.811	77.008	75.221	75.373	30017	0	20
2025.02.06	75.312	76.017	74.732	74.889	30840	0	20
2025.02.07	74.935	75.703	74.885	75.335	29785	0	20
2025.02.10	75.516	76.573	75.464	76.553	24679	0	20
2025.02.11	76.468	77.734	76.358	77.350	25878	0	20
2025.02.12	77.144	77.346	75.372	75.412	30114	0	20
2025.02.13	75.320	75.612	74.450	75.602	27633	0	20
2025.02.14	75.531	76.198	74.928	74.963	26912	0	20
2025.02.17	74.804	75.641	74.704	75.546	21589	0	20
2025.02.18	75.455	76.280	75.120	76.032	26884	0	20
2025.02.19	76.026	76.997	76.006	76.264	22705	0	20
2025.02.20	76.244	77.283	75.879	76.729	24812	0	20
2025.02.21	76.829	76.876	74.341	74.361	23214	0	20
2025.02.24	74.332	74.882	74.127	74.859	22032	0	20
2025.02.25	74.837	75.170	72.618	73.074	23056	0	20
2025.02.26	73.023	73.215	72.323	72.665	24365	0	20
2025.02.27	72.678	74.118	72.480	73.715	22878	0	20
2025.02.28	73.648	73.726	72.683	73.410	24878	0	20
2025.03.03	73.824	73.988	71.489	71.796	35377	0	20
2025.03.04	71.575	71.617	70.055	71.418	36045	0	20
2025.03.05	71.305	71.452	68.625	69.677	37126	0	20
2025.03.06	69.816	70.163	69.011	69.748	35630	0	20
2025.03.07	69.581	71.651	69.571	70.633	36271	0	20
2025.03.10	70.150	71.088	69.279	69.399	30685	0	20
2025.03.11	69.112	70.632	68.839	70.124	32989	0	20
2025.03.12	70.125	71.288	69.669	71.170	25349	0	20
2025.03.13	71.076	71.426	69.869	70.180	28576	0	20
2025.03.14	70.251	70.911	70.099	70.676	21569	0	20
2025.03.17	71.296	71.915	70.815	71.112	22413	0	20
2025.03.18	71.077	72.290	70.383	70.467	24994	0	20
2025.03.19	70.522	71.321	69.995	70.932	25515	0	20
2025.03.20	71.063	72.368	70.611	72.363	22116	0	20
2025.03.21	72.461	72.568	71.576	72.223	23080	0	0
2025.03.24	72.295	73.093	71.795	72.965	21855	0	20
2025.03.25	72.940	73.420	72.398	73.070	17480	0	20
2025.03.26	73.134	73.982	72.972	73.804	16253	0	20
2025.03.27	73.673	73.848	73.016	73.828	17279	0	20
2025.03.28	73.852	73.932	72.820	72.972	19315	0	20
2025.03.31	73.284	75.455	72.692	75.104	24953	0	20
2025.04.01	75.034	75.686	74.736	74.888	26149	0	20
2025.04.02	74.873	75.848	74.235	74.623	29460	0	20
2025.04.03	72.945	73.767	69.855	70.217	45323	0	20
2025.04.04	70.414	70.420	64.389	66.237	72852	0	20
2025.04.07	63.496	67.739	62.821	64.749	107656	0	20
2025.04.08	64.998	65.498	61.635	61.753	78912	0	20
2025.04.09	61.519	66.282	58.679	66.062	102304	0	24
2025.04.10	66.221	66.311	62.268	63.670	79270	0	20
2025.04.11	63.267	65.297	63.017	64.919	68285	0	20
2025.04.14	64.900	66.090	64.240	65.151	37055	0	20
2025.04.15	65.200	65.574	64.394	65.040	30548	0	20
2025.04.16	64.985	66.468	63.958	66.160	38751	0	20
2025.04.17	66.392	68.282	66.092	67.809	32921	0	20
2025.04.21	67.148	67.466	65.758	66.650	31754	0	20
2025.04.22	66.847	68.102	66.610	67.350	33976	0	20
2025.04.23	68.117	68.697	65.342	66.314	44573	0	20
2025.04.24	66.221	67.071	65.896	66.597	33054	0	20
2025.04.25	66.636	67.138	65.606	66.828	33090	0	20
2025.04.28	66.816	67.108	65.091	65.448	31017	0	20
2025.04.29	65.441	65.644	63.840	63.853	35335	0	20
2025.04.30	63.981	64.121	61.561	61.964	42471	0	20
2025.05.01	62.016	63.126	60.081	62.668	41238	0	20
2025.05.02	62.676	63.454	61.416	62.228	37167	0	20
2025.05.05	59.621	61.421	59.496	60.953	33743	0	20
2025.05.06	60.888	63.412	60.789	62.656	35103	0	20
2025.05.07	63.172	63.792	61.447	61.555	31048	0	20
2025.05.08	61.667	63.724	61.564	63.724	29576	0	20
2025.05.09	63.537	64.792	63.372	64.498	25789	0	20
2025.05.12	64.582	66.832	64.322	65.434	29582	0	20
2025.05.13	65.247	67.215	65.039	66.964	25148	0	20
2025.05.14	66.900	66.974	66.064	66.184	24454	0	20
2025.05.15	65.562	65.677	63.787	64.899	35149	0	20
2025.05.16	64.987	65.863	64.497	65.609	25715	0	20
2025.05.19	65.642	66.234	64.662	65.764	26758	0	20
2025.05.20	65.828	66.193	65.068	65.819	24477	0	20
2025.05.21	66.398	66.805	64.793	64.840	31192	0	20
2025.05.22	64.698	65.175	63.673	64.209	30760	0	20
