<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.02.27	15232.20	15483.00	15223.80	15416.00	44775	0	80
2023.02.28	15424.50	15445.30	15285.10	15356.70	49531	0	80
2023.03.01	15356.40	15480.75	15252.05	15338.50	57314	0	80
2023.03.02	15324.00	15390.10	15145.10	15372.50	58833	0	80
2023.03.03	15366.10	15636.90	15349.10	15619.40	42395	0	80
2023.03.06	15614.30	15678.55	15582.60	15640.60	41039	0	80
2023.03.07	15636.30	15708.25	15514.40	15536.10	47553	0	80
2023.03.08	15530.80	15671.75	15490.50	15657.50	48227	0	80
2023.03.09	15656.50	15668.85	15474.90	15496.80	52584	0	80
2023.03.10	15453.70	15498.65	15270.10	15280.60	87999	0	80
2023.03.13	15311.70	15498.30	14885.25	14983.30	112939	0	80
2023.03.14	14972.70	15272.85	14907.90	15239.40	78772	0	80
2023.03.15	15222.30	15247.80	14694.35	14889.00	71735	0	80
2023.03.16	14868.70	15061.00	14661.45	15043.70	68514	0	80
2023.03.17	15047.90	15157.85	14690.95	14777.00	71314	0	80
2023.03.20	14812.30	14993.60	14460.45	14984.80	84021	0	80
2023.03.21	14985.50	15265.50	14970.00	15260.00	51802	0	80
2023.03.22	15246.20	15303.70	15067.70	15115.40	58806	0	80
2023.03.23	15117.50	15246.55	15010.30	15145.90	64092	0	80
2023.03.24	15139.20	15186.30	14802.00	15009.40	72865	0	80
2023.03.27	15212.80	15262.20	15016.85	15180.80	56204	0	80
2023.03.28	15170.90	15262.30	15078.50	15133.40	45031	0	80
2023.03.29	15136.30	15373.20	15136.00	15355.60	39825	0	80
2023.03.30	15352.50	15547.50	15335.90	15540.50	39257	0	80
2023.03.31	15522.30	15660.45	15500.70	15639.40	33178	0	80
2023.04.03	15638.70	15660.05	15552.50	15625.00	43584	0	80
2023.04.04	15605.90	15741.55	15583.80	15621.50	39485	0	80
2023.04.05	15617.90	15628.90	15480.00	15532.00	39538	0	80
2023.04.06	15515.60	15662.70	15486.10	15636.30	32316	0	80
2023.04.11	15725.40	15732.90	15620.65	15673.10	30362	0	80
2023.04.12	15666.90	15831.40	15652.50	15670.80	44254	0	80
2023.04.13	15671.20	15782.70	15655.40	15767.20	35012	0	80
2023.04.14	15753.30	15842.65	15752.30	15803.90	38633	0	80
2023.04.17	15821.40	15903.65	15762.05	15822.10	32559	0	80
2023.04.18	15815.50	15917.65	15799.70	15903.30	27913	0	80
2023.04.19	15893.90	15923.30	15826.65	15889.50	29181	0	80
2023.04.20	15887.70	15901.10	15732.85	15788.50	34258	0	80
2023.04.21	15781.40	15914.20	15703.75	15903.70	37279	0	80
2023.04.24	15888.30	15918.35	15827.55	15872.90	26598	0	80
2023.04.25	15866.00	15893.75	15781.10	15826.50	37304	0	80
2023.04.26	15840.70	15847.20	15692.05	15761.40	49947	0	80
2023.04.27	15757.30	15902.70	15699.90	15877.70	39302	0	80
2023.04.28	15857.40	15960.80	15678.40	15939.20	47198	0	80
2023.05.02	15946.40	16009.20	15704.60	15761.40	45984	0	80
2023.05.03	15752.50	15889.70	15744.90	15748.50	51263	0	80
2023.05.04	15676.20	15826.20	15658.25	15744.40	63681	0	80
2023.05.05	15757.80	16005.25	15738.15	15987.20	36251	0	80
2023.05.08	15995.00	15999.00	15932.85	15962.00	25556	0	80
2023.05.09	15957.40	15980.00	15876.75	15957.40	27016	0	80
2023.05.10	15944.50	15987.70	15818.80	15893.10	41236	0	80
2023.05.11	15888.50	15968.05	15755.25	15841.40	42807	0	80
2023.05.12	15839.90	15937.40	15839.90	15903.20	33596	0	80
2023.05.15	15878.00	15981.50	15872.05	15936.00	29810	0	80
2023.05.16	15934.80	15972.45	15858.95	15909.60	33433	0	80
2023.05.17	15896.50	16027.10	15853.85	16013.70	32252	0	80
2023.05.18	16014.80	16229.00	15996.10	16215.40	35804	0	80
2023.05.19	16216.90	16333.55	16201.30	16298.00	36423	0	80
2023.05.22	16257.60	16303.50	16193.25	16223.20	33174	0	80
2023.05.23	16225.10	16264.10	16056.90	16076.70	37036	0	80
2023.05.24	16081.10	16095.90	15801.65	15877.80	46105	0	80
2023.05.25	15889.60	15893.00	15718.60	15824.95	37641	0	80
2023.05.26	15830.40	16012.25	15722.55	15991.20	35424	0	80
2023.05.29	16052.50	16080.55	15921.05	15949.00	17422	0	80
2023.05.30	15944.20	16060.75	15882.40	15919.20	42057	0	80
2023.05.31	15895.70	15920.50	15624.15	15695.70	46775	0	80
2023.06.01	15704.60	15901.80	15692.10	15888.50	40304	0	80
2023.06.02	15887.20	16072.45	15878.20	16062.80	36594	0	80
2023.06.05	16045.20	16114.95	15920.40	15953.80	40295	0	80
2023.06.06	15942.50	16041.50	15907.00	16034.00	33065	0	80
2023.06.07	16039.10	16043.60	15905.40	15936.60	37360	0	80
2023.06.08	15940.30	16020.25	15886.70	16008.70	33837	0	80
2023.06.09	15997.70	16010.20	15920.60	15963.50	32460	0	80
2023.06.12	15963.90	16144.20	15957.90	16140.70	32674	0	80
2023.06.13	16145.10	16242.70	16088.80	16239.40	40274	0	80
2023.06.14	16225.30	16338.25	16197.20	16294.90	15653	0	80
2023.06.15	16301.10	16330.70	16160.20	16293.10	32949	0	80
2023.06.16	16294.30	16428.45	16269.05	16321.20	39328	0	80
2023.06.19	16341.80	16349.80	16186.20	16211.40	20343	0	80
2023.06.20	16213.10	16214.60	16066.15	16125.20	36969	0	80
2023.06.21	16131.10	16155.90	15995.30	15998.80	34164	0	80
2023.06.22	16005.40	16006.80	15809.65	15985.90	37921	0	80
2023.06.23	15985.80	15989.10	15731.50	15823.90	36152	0	80
2023.06.26	15833.60	15880.00	15709.05	15824.50	39869	0	80
2023.06.27	15830.30	15926.80	15756.10	15884.50	33481	0	80
2023.06.28	15883.50	15996.65	15866.20	15971.80	34992	0	80
2023.06.29	15967.40	15999.75	15917.45	15956.00	31440	0	80
2023.06.30	15953.30	16180.40	15931.10	16172.90	26332	0	80
2023.07.03	16188.60	16211.05	16069.00	16107.50	23329	0	80
2023.07.04	16088.20	16104.65	16021.90	16034.85	15427	0	80
2023.07.05	16031.00	16043.50	15901.65	15918.00	29245	0	80
2023.07.06	15916.10	15916.90	15492.35	15538.00	39323	0	80
2023.07.07	15538.10	15700.60	15454.45	15632.60	39253	0	80
2023.07.10	15619.20	15723.30	15544.95	15687.80	36274	0	80
2023.07.11	15676.80	15836.20	15657.90	15824.40	33239	0	80
2023.07.12	15823.10	16045.85	15805.55	16008.20	36963	0	80
2023.07.13	16012.50	16187.15	15993.60	16141.70	28685	0	80
2023.07.14	16144.00	16155.70	16067.00	16070.10	28229	0	80
2023.07.17	16055.10	16110.60	15993.35	16075.80	28424	0	80
2023.07.18	16073.80	16156.60	16026.05	16136.10	27623	0	80
2023.07.19	16138.90	16241.70	16072.00	16111.60	36629	0	80
2023.07.20	16102.00	16232.90	16046.40	16134.70	35741	0	80
2023.07.21	16138.30	16189.70	16101.60	16166.70	29922	0	80
2023.07.24	16170.40	16211.75	16115.00	16184.00	32187	0	80
2023.07.25	16182.50	16243.00	16132.90	16233.20	31291	0	80
2023.07.26	16221.60	16243.20	15998.20	16124.20	46012	0	80
2023.07.27	16131.80	16447.65	16118.90	16339.10	43199	0	80
2023.07.28	16332.10	16491.70	16313.10	16458.70	37829	0	80
2023.07.31	16471.00	16531.40	16422.20	16467.30	31418	0	80
2023.08.01	16468.10	16474.90	16222.00	16247.60	32102	0	80
2023.08.02	16194.40	16221.50	15949.75	15981.70	49153	0	80
2023.08.03	15993.80	16044.50	15804.85	15894.40	52122	0	80
2023.08.04	15907.20	15979.60	15778.75	15828.70	45820	0	80
2023.08.07	15854.60	15994.30	15821.50	15993.10	37796	0	80
2023.08.08	15990.40	15992.00	15704.15	15823.60	44867	0	80
2023.08.09	15831.80	15984.60	15821.50	15897.40	40220	0	80
2023.08.10	15902.70	16062.95	15874.45	15943.10	54610	0	80
2023.08.11	15953.20	15971.80	15799.45	15845.80	42426	0	80
2023.08.14	15870.10	15940.75	15750.80	15916.40	44427	0	80
2023.08.15	15913.80	15961.60	15700.15	15734.40	45871	0	80
2023.08.16	15733.20	15816.65	15668.40	15714.00	46154	0	80
2023.08.17	15724.30	15796.25	15592.60	15594.90	47451	0	80
2023.08.18	15601.50	15660.60	15466.95	15601.40	50671	0	80
2023.08.21	15582.50	15711.65	15561.20	15635.80	41305	0	80
2023.08.22	15635.90	15798.25	15615.30	15685.50	39768	0	80
2023.08.23	15696.70	15825.25	15669.55	15788.50	42312	0	80
2023.08.24	15778.40	15894.80	15535.10	15544.30	49917	0	80
2023.08.25	15575.80	15741.30	15553.10	15684.80	48209	0	80
2023.08.28	15711.50	15823.50	15670.95	15817.70	36854	0	80
2023.08.29	15825.60	15970.30	15794.00	15965.10	39912	0	80
2023.08.30	15978.30	16003.10	15819.70	15910.60	42337	0	80
2023.08.31	15907.80	16043.05	15893.80	15951.90	41049	0	80
2023.09.01	15948.50	16004.80	15822.80	15853.00	42491	0	80
2023.09.04	15857.10	15962.45	15795.20	15825.70	25126	0	80
2023.09.05	15820.00	15839.45	15689.00	15752.70	42911	0	80
2023.09.06	15746.50	15783.75	15673.75	15724.00	44443	0	80
2023.09.07	15727.60	15796.05	15649.30	15733.50	46954	0	80
2023.09.08	15735.50	15788.90	15574.70	15731.15	45663	0	80
2023.09.11	15729.30	15871.45	15718.40	15818.60	43256	0	80
2023.09.12	15819.20	15834.80	15683.35	15708.80	44629	0	80
2023.09.13	15697.50	15737.05	15559.15	15639.60	43848	0	80
2023.09.14	15627.20	15875.20	15585.75	15872.00	44300	0	80
2023.09.15	15860.20	15991.40	15847.30	15865.70	46759	0	80
2023.09.18	15893.40	15902.90	15691.35	15729.90	43820	0	80
2023.09.19	15727.40	15744.55	15628.05	15687.90	41110	0	80
2023.09.20	15688.40	15810.55	15652.00	15697.40	44890	0	80
2023.09.21	15706.20	15708.80	15462.20	15466.50	55103	0	80
2023.09.22	15486.50	15592.00	15451.60	15508.30	48879	0	80
2023.09.25	15520.20	15574.65	15326.45	15433.10	48249	0	80
2023.09.26	15427.80	15428.50	15200.70	15221.60	50271	0	80
2023.09.27	15225.00	15297.55	15131.90	15259.70	52043	0	80
2023.09.28	15240.30	15369.40	15136.10	15354.50	62313	0	80
2023.09.29	15359.20	15517.15	15291.80	15360.50	57660	0	80
2023.10.02	15403.80	15479.65	15165.80	15212.80	60163	0	80
2023.10.03	15207.70	15259.00	15058.00	15072.10	65259	0	80
2023.10.04	15057.10	15176.15	14943.65	15132.10	66577	0	80
2023.10.05	15129.40	15172.50	15046.45	15096.80	57179	0	80
2023.10.06	15098.50	15294.00	15034.15	15284.00	55828	0	80
2023.10.09	15173.70	15208.60	15077.55	15190.20	64378	0	80
2023.10.10	15187.40	15445.85	15184.40	15392.10	59431	0	80
2023.10.11	15390.90	15502.90	15359.40	15500.00	59607	0	80
2023.10.12	15488.00	15575.45	15342.10	15376.70	57077	0	80
2023.10.13	15372.90	15428.60	15129.50	15160.00	64013	0	80
2023.10.16	15156.50	15274.75	15102.75	15256.90	56648	0	80
2023.10.17	15259.70	15304.00	15115.15	15249.40	62035	0	80
2023.10.18	15235.30	15287.60	15034.90	15058.70	69923	0	80
2023.10.19	15046.80	15101.90	14920.10	14940.70	79934	0	80
2023.10.20	14945.30	14978.40	14786.90	14792.40	65700	0	80
2023.10.23	14800.80	14855.85	14625.35	14778.90	65562	0	80
2023.10.24	14772.70	14954.00	14715.50	14900.50	62373	0	80
2023.10.25	14887.40	14936.10	14787.15	14817.10	65906	0	80
2023.10.26	14769.30	14795.90	14651.90	14687.50	81324	0	80
2023.10.27	14714.90	14825.70	14588.10	14595.10	62470	0	80
2023.10.30	14646.40	14800.75	14632.20	14752.80	56643	0	80
2023.10.31	14753.30	14848.90	14688.90	14832.60	58101	0	80
2023.11.01	14843.60	14986.50	14784.95	14984.50	58284	0	80
2023.11.02	14981.90	15213.20	14981.10	15211.70	47476	0	80
2023.11.03	15202.70	15268.85	15149.35	15185.85	44502	0	80
2023.11.06	15195.30	15233.70	15100.75	15129.70	40295	0	80
2023.11.07	15120.20	15194.55	15067.05	15150.10	41498	0	80
2023.11.08	15144.90	15289.45	15073.40	15207.70	46455	0	80
2023.11.09	15187.00	15366.35	15186.60	15275.90	53430	0	80
2023.11.10	15261.60	15330.20	15170.20	15328.70	46368	0	80
2023.11.13	15304.70	15367.50	15224.80	15354.50	38712	0	80
2023.11.14	15354.70	15633.80	15331.10	15619.00	42173	0	80
2023.11.15	15629.50	15760.90	15605.40	15715.00	49952	0	80
2023.11.16	15726.60	15865.95	15703.30	15836.80	45148	0	80
2023.11.17	15821.70	15947.90	15811.95	15929.40	34314	0	80
2023.11.20	15946.80	15956.70	15851.65	15925.10	33752	0	80
2023.11.21	15925.90	15947.95	15876.50	15900.40	35150	0	80
2023.11.22	15895.60	15998.55	15883.80	15956.40	36299	0	80
2023.11.23	15941.10	16005.25	15937.10	15995.10	17994	0	80
2023.11.24	15982.70	16046.60	15973.05	16027.10	19775	0	80
2023.11.27	16017.50	16039.55	15946.70	15963.60	24968	0	80
2023.11.28	15962.00	16001.30	15912.90	15988.50	29814	0	80
2023.11.29	15983.80	16210.85	15982.70	16182.20	36352	0	80
2023.11.30	16175.50	16263.55	16164.50	16239.30	39128	0	80
2023.12.01	16232.60	16440.80	16231.60	16438.80	36479	0	80
2023.12.04	16431.50	16456.25	16382.70	16423.10	31909	0	80
2023.12.05	16420.50	16550.90	16387.40	16523.00	35101	0	80
2023.12.06	16514.50	16729.15	16514.30	16623.40	32565	0	80
2023.12.07	16616.20	16667.90	16592.95	16627.50	32896	0	80
2023.12.08	16633.00	16798.90	16620.20	16789.40	32516	0	80
2023.12.11	16791.80	16826.80	16733.55	16823.10	29219	0	80
2023.12.12	16812.50	16851.00	16751.55	16806.40	28252	0	80
2023.12.13	16811.00	16899.90	16735.10	16893.50	36366	0	80
2023.12.14	16896.50	17004.05	16660.15	16720.90	56967	0	80
2023.12.15	16715.30	16888.40	16709.50	16717.15	45054	0	80
2023.12.18	16732.30	16752.20	16625.05	16672.20	35497	0	80
2023.12.19	16667.60	16777.60	16653.70	16756.40	28567	0	80
2023.12.20	16758.40	16808.20	16589.60	16619.30	38762	0	80
2023.12.21	16635.00	16737.70	16621.35	16732.30	40443	0	80
2023.12.22	16722.10	16737.15	16651.75	16713.40	27574	0	80
2023.12.27	16786.80	16791.70	16690.10	16755.40	30616	0	80
2023.12.28	16752.50	16806.40	16685.45	16702.10	26351	0	80
2023.12.29	16703.70	16789.95	16695.20	16768.95	22254	0	80
2024.01.02	16776.70	16960.55	16645.90	16734.60	45837	0	80
2024.01.03	16739.50	16784.50	16476.15	16524.80	53059	0	80
2024.01.04	16528.10	16628.15	16502.50	16575.40	45064	0	80
2024.01.05	16577.50	16648.15	16443.70	16585.30	50214	0	80
2024.01.08	16599.30	16784.80	16515.35	16774.60	41770	0	80
2024.01.09	16764.50	16771.50	16609.15	16670.20	46005	0	80
2024.01.10	16667.20	16756.75	16618.30	16726.70	43151	0	80
2024.01.11	16717.10	16840.35	16532.80	16624.70	63352	0	80
2024.01.12	16613.50	16753.15	16606.20	16717.15	57654	0	80
2024.01.15	16682.70	16796.25	16608.05	16631.10	33802	0	80
2024.01.16	16621.20	16626.30	16471.15	16533.50	60842	0	80
2024.01.17	16534.50	16539.30	16342.95	16413.70	58593	0	80
2024.01.18	16403.30	16614.50	16399.80	16605.80	52059	0	80
2024.01.19	16604.80	16657.10	16512.15	16628.15	48694	0	80
2024.01.22	16646.60	16709.00	16605.05	16659.50	43766	0	80
2024.01.23	16655.40	16758.80	16621.40	16671.90	39912	0	80
2024.01.24	16682.30	16924.80	16671.50	16862.10	48937	0	80
2024.01.25	16862.00	16918.70	16784.10	16908.80	50679	0	80
2024.01.26	16885.00	16968.05	16840.60	16937.50	40630	0	80
2024.01.29	16898.20	17004.70	16858.85	16982.50	32631	0	80
2024.01.30	16982.60	17016.00	16921.40	16926.10	35563	0	80
2024.01.31	16916.50	16993.90	16790.60	16814.50	55077	0	80
2024.02.01	16822.70	17020.30	16780.60	17020.10	52990	0	80
2024.02.02	16984.00	17005.25	16887.40	16933.90	50137	0	80
2024.02.05	16928.90	16973.15	16856.50	16912.70	43372	0	80
2024.02.06	16912.80	17049.90	16871.10	17023.00	43037	0	80
2024.02.07	17024.20	17063.40	16909.80	16938.20	40481	0	80
2024.02.08	16930.40	17024.65	16884.15	16964.60	35039	0	80
2024.02.09	16959.60	16991.65	16872.95	16956.45	29975	0	80
2024.02.12	16946.90	17043.00	16936.70	16984.50	27176	0	80
2024.02.13	16986.70	17007.20	16781.90	16832.50	45919	0	80
2024.02.14	16823.20	17003.80	16818.00	16987.60	38245	0	80
2024.02.15	16983.70	17117.20	16961.00	17108.90	36897	0	80
2024.02.16	17105.30	17197.55	17058.90	17067.40	37998	0	80
2024.02.19	17090.00	17112.20	17048.05	17086.20	19259	0	80
2024.02.20	17077.40	17084.35	17019.95	17072.90	38984	0	80
2024.02.21	17063.70	17214.70	17052.30	17173.80	45673	0	80
2024.02.22	17178.60	17431.10	17166.90	17407.00	43644	0	80
2024.02.23	17421.20	17446.10	17355.25	17422.95	30799	0	80
2024.02.26	17396.30	17462.55	17369.60	17415.90	27666	0	80
2024.02.27	17408.60	17595.90	17379.30	17588.20	29902	0	80
2024.02.28	17599.40	17623.20	17545.70	17557.80	31920	0	80
2024.02.29	17586.30	17756.70	17573.20	17736.50	40528	0	80
2024.03.01	17744.30	17817.10	17688.75	17747.20	37171	0	80
2024.03.04	17743.20	17769.20	17679.30	17686.90	27783	0	80
2024.03.05	17686.70	17747.55	17623.45	17681.00	35255	0	80
2024.03.06	17673.80	17745.30	17663.20	17717.20	43780	0	80
2024.03.07	17714.40	17887.90	17618.65	17862.60	41015	0	80
2024.03.08	17868.70	17907.00	17742.50	17768.00	44398	0	80
2024.03.11	17727.00	17788.50	17659.05	17785.50	38181	0	80
2024.03.12	17792.90	17990.90	17746.30	17988.90	41037	0	80
2024.03.13	17984.00	18018.10	17937.85	17967.90	27220	0	80
2024.03.14	17960.50	18039.55	17865.30	17917.40	44266	0	80
2024.03.15	17908.70	18043.40	17890.80	17977.30	42430	0	80
2024.03.18	17988.50	18015.75	17901.55	17923.40	30726	0	80
2024.03.19	17919.70	18007.00	17874.30	18003.50	36896	0	80
2024.03.20	18009.60	18150.30	17953.45	18142.30	35016	0	80
2024.03.21	18139.50	18209.10	18052.15	18165.80	35744	0	80
2024.03.22	18159.60	18258.50	18131.85	18236.00	29265	0	80
2024.03.25	18231.60	18287.50	18175.60	18255.60	26766	0	80
2024.03.26	18264.50	18414.25	18254.45	18368.00	24084	0	80
2024.03.27	18380.00	18534.10	18373.70	18530.10	25402	0	80
2024.03.28	18524.90	18544.70	18474.15	18504.40	28353	0	80
2024.04.02	18511.50	18571.05	18257.10	18309.90	41589	0	80
2024.04.03	18307.80	18380.25	18235.60	18365.20	43903	0	80
2024.04.04	18362.90	18428.75	18167.40	18186.80	44397	0	80
2024.04.05	18199.90	18222.20	18085.60	18183.10	55600	0	80
2024.04.08	18206.10	18329.75	18158.20	18299.30	36004	0	80
2024.04.09	18304.00	18304.30	18057.45	18139.80	40304	0	80
2024.04.10	18133.00	18239.98	17973.98	18065.68	54072	0	75
2024.04.11	18059.68	18110.38	17860.98	18042.48	55162	0	85
2024.04.12	18039.98	18162.83	17829.28	17866.28	53092	0	85
2024.04.15	17849.58	18194.28	17846.48	17862.88	60782	0	85
2024.04.16	17889.18	17903.28	17711.88	17769.58	62599	0	85
2024.04.17	17787.18	17908.48	17724.88	17773.18	62869	0	85
2024.04.18	17785.08	17865.13	17714.98	17738.88	57977	0	85
2024.04.19	17755.58	17772.28	17395.98	17705.78	61104	0	85
2024.04.22	17753.68	17981.48	17743.28	17924.98	50144	0	85
2024.04.23	17943.38	18178.28	17899.38	18174.58	38825	0	85
2024.04.24	18188.58	18233.98	17979.88	18004.48	40751	0	85
2024.04.25	17991.98	18095.68	17793.98	18085.68	59447	0	85
2024.04.26	18053.38	18202.98	17960.48	18176.98	43108	0	85
2024.04.29	18195.58	18240.48	18082.78	18125.98	34581	0	85
2024.04.30	18114.68	18150.68	17847.48	17864.98	51822	0	85
2024.05.02	17901.68	17994.98	17874.18	17978.78	46985	0	85
2024.05.03	17969.88	18108.98	17904.58	18014.78	48549	0	85
2024.05.06	18059.18	18220.08	18017.28	18209.58	26480	0	85
2024.05.07	18205.48	18448.98	18196.58	18441.08	34432	0	85
2024.05.08	18425.68	18545.98	18410.88	18497.28	33041	0	85
2024.05.09	18505.38	18736.38	18472.38	18734.18	31506	0	85
2024.05.10	18726.78	18848.08	18709.28	18774.48	28332	0	85
2024.05.13	18768.58	18802.98	18704.73	18714.68	23642	0	85
2024.05.14	18718.68	18773.58	18622.18	18761.18	27614	0	85
2024.05.15	18766.78	18894.08	18745.08	18865.08	32402	0	85
2024.05.16	18876.58	18931.08	18675.68	18682.18	36266	0	85
2024.05.17	18679.28	18731.78	18624.88	18716.68	26024	0	85
2024.05.20	18742.58	18807.13	18723.28	18736.68	20229	0	85
2024.05.21	18740.98	18751.73	18632.68	18731.48	22746	0	85
2024.05.22	18735.58	18759.78	18590.08	18646.68	33966	0	85
2024.05.23	18668.98	18766.78	18551.38	18582.28	41119	0	85
2024.05.24	18588.28	18710.08	18512.98	18684.58	30542	0	85
2024.05.27	18703.28	18797.68	18668.78	18792.08	12394	0	85
2024.05.28	18785.28	18853.73	18617.58	18661.98	34922	0	85
2024.05.29	18650.08	18674.18	18432.68	18432.68	37683	0	85
2024.05.30	18447.88	18537.28	18375.28	18473.38	36920	0	85
2024.05.31	18473.58	18561.48	18417.18	18557.98	39702	0	85
2024.06.03	18570.68	18700.98	18502.58	18574.68	50165	0	85
2024.06.04	18567.48	18587.58	18360.58	18464.28	47639	0	85
2024.06.05	18463.38	18640.98	18453.38	18637.48	32961	0	85
2024.06.06	18641.88	18785.73	18597.58	18620.48	34828	0	85
2024.06.07	18623.38	18653.18	18420.18	18541.08	40841	0	85
2024.06.10	18488.38	18529.98	18357.18	18505.38	33014	0	85
2024.06.11	18516.18	18551.28	18276.68	18379.08	34755	0	85
2024.06.12	18370.98	18651.58	18368.08	18651.28	30812	0	85
2024.06.13	18641.88	18649.58	18228.38	18275.18	30377	0	85
2024.06.14	18266.78	18344.48	17949.28	17981.48	28389	0	85
2024.06.17	17991.98	18162.38	17968.28	18146.58	24616	0	85
2024.06.18	18156.58	18212.48	18071.38	18153.78	23095	0	85
2024.06.19	18160.28	18169.18	18052.48	18084.08	17005	0	85
2024.06.20	18067.78	18259.98	18019.78	18080.58	28811	0	85
2024.06.21	18239.48	18256.38	18087.08	18176.78	20504	0	85
2024.06.24	18193.58	18357.38	18121.08	18208.08	22880	0	85
2024.06.25	18221.18	18251.48	18071.88	18183.68	23283	0	85
2024.06.26	18190.38	18366.98	18044.78	18133.48	26042	0	85
2024.06.27	18142.38	18264.38	18081.78	18234.48	28729	0	85
2024.06.28	18232.38	18354.98	18189.58	18241.58	30787	0	85
2024.07.01	18299.08	18464.88	18248.18	18324.88	35152	0	85
2024.07.02	18332.58	18334.78	18024.18	18154.98	33166	0	85
2024.07.03	18159.38	18403.68	18153.88	18403.68	24719	0	85
2024.07.04	18399.58	18470.68	18385.88	18454.18	15190	0	85
2024.07.05	18445.98	18665.28	18418.78	18506.58	28225	0	85
2024.07.08	18470.08	18632.78	18429.78	18460.68	28791	0	85
2024.07.09	18458.48	18503.68	18210.98	18247.78	32278	0	85
2024.07.10	18243.38	18461.38	18219.38	18444.28	24520	0	85
2024.07.11	18452.58	18578.98	18414.18	18530.88	36279	0	85
2024.07.12	18519.38	18781.88	18502.58	18726.58	32151	0	85
2024.07.15	18716.98	18746.43	18540.38	18565.78	38404	0	85
2024.07.16	18577.38	18593.08	18449.18	18573.18	34405	0	85
2024.07.17	18575.28	18583.08	18343.98	18446.98	45341	0	85
2024.07.18	18473.18	18536.58	18291.08	18337.48	54757	0	85
2024.07.19	18343.08	18357.88	18148.28	18169.28	51085	0	85
2024.07.22	18188.78	18475.58	18164.38	18468.78	47833	0	85
2024.07.23	18479.48	18652.53	18444.58	18546.68	46400	0	0
2024.07.24	18502.98	18518.98	18322.38	18368.28	50933	0	0
2024.07.25	18372.88	18392.08	18095.18	18262.48	72490	0	85
2024.07.26	18293.78	18476.98	18216.98	18448.38	55572	0	85
2024.07.29	18478.08	18546.58	18308.18	18357.88	46278	0	85
2024.07.30	18365.58	18471.08	18263.58	18409.28	57676	0	85
2024.07.31	18431.68	18577.98	18405.28	18495.18	64945	0	85
2024.08.01	18519.98	18550.38	17980.88	18029.98	70088	0	85
2024.08.02	18040.08	18050.88	17621.18	17700.78	91043	0	85
2024.08.05	17544.08	17649.08	17020.28	17378.48	135516	0	85
2024.08.06	17432.38	17569.88	17229.48	17296.18	107719	0	85
2024.08.07	17297.28	17670.18	17274.68	17357.08	88418	0	85
2024.08.08	17367.68	17748.38	17271.28	17731.38	80467	0	85
2024.08.09	17727.88	17790.38	17616.18	17764.58	61232	0	85
2024.08.12	17765.28	17831.38	17674.78	17700.68	52776	0	85
2024.08.13	17709.08	17864.78	17668.38	17841.88	46469	0	85
2024.08.14	17857.68	17923.38	17824.48	17909.28	49408	0	85
2024.08.15	17903.38	18209.98	17886.68	18199.78	41652	0	85
2024.08.16	18204.58	18354.98	18192.08	18304.78	39680	0	85
2024.08.19	18345.68	18455.63	18281.48	18423.18	34550	0	85
2024.08.20	18436.28	18496.33	18316.58	18344.78	34852	0	85
2024.08.21	18342.88	18480.98	18335.98	18469.08	38847	0	85
2024.08.22	18469.28	18552.08	18427.58	18457.98	39695	0	85
2024.08.23	18459.38	18673.68	18449.28	18620.68	49101	0	85
2024.08.26	18625.28	18644.18	18548.43	18605.88	37181	0	85
2024.08.27	18621.48	18727.73	18595.88	18686.38	40816	0	85
2024.08.28	18689.58	18858.58	18654.18	18736.58	52820	0	85
2024.08.29	18738.58	18971.08	18677.68	18851.08	59195	0	85
2024.08.30	18853.48	18972.83	18832.48	18932.68	42279	0	85
2024.09.02	18945.78	18949.28	18771.38	18946.78	22477	0	85
2024.09.03	18936.18	18993.48	18621.98	18625.08	56514	0	85
2024.09.04	18636.28	18653.48	18472.38	18556.18	63772	0	85
2024.09.05	18575.18	18681.18	18505.18	18581.18	61390	0	85
2024.09.06	18591.08	18611.18	18258.28	18281.28	64172	0	85
2024.09.09	18245.28	18506.68	18222.08	18496.18	58144	0	5
2024.09.10	18508.98	18509.58	18185.98	18305.88	56446	0	85
2024.09.11	18308.18	18491.18	18205.88	18477.98	69424	0	85
2024.09.12	18474.38	18596.98	18378.88	18552.78	60731	0	85
2024.09.13	18556.88	18725.48	18530.88	18679.18	45577	0	85
2024.09.16	18682.28	18725.68	18596.48	18699.68	41593	0	85
2024.09.17	18699.48	18806.08	18615.68	18696.98	51826	0	85
2024.09.18	18691.58	18915.88	18685.78	18759.98	53022	0	0
2024.09.19	18772.18	19049.33	18763.28	18966.88	44463	0	85
2024.09.20	18964.68	18967.08	18703.78	18740.58	52001	0	85
2024.09.23	18716.98	18888.88	18679.98	18861.68	43979	0	0
2024.09.24	18867.58	19030.98	18843.78	19001.58	47650	0	85
2024.09.25	18989.38	18994.98	18840.88	18918.78	41522	0	85
2024.09.26	18916.28	19294.28	18909.18	19274.78	48643	0	85
2024.09.27	19283.68	19493.03	19229.48	19409.28	50337	0	85
2024.09.30	19369.28	19476.58	19306.08	19361.68	52230	0	85
2024.10.01	19362.08	19448.53	19129.18	19198.98	68605	0	85
2024.10.02	19181.98	19267.98	19057.58	19180.28	56479	0	85
2024.10.03	19176.48	19183.48	18960.38	18982.88	58216	0	85
